"anio","mes","clae2_desc","clae2","porc_medio","mes_cuali"
2018,8,"Elaboración de productos alimenticios",10,19.97,"Agosto"
2018,8,"Elaboración de productos de cuero",15,22.24,"Agosto"
2018,8,"Elaboración de productos de madera",16,8.59,"Agosto"
2018,8,"Elaboración de productos de papel",17,13.15,"Agosto"
2018,8,"Elaboración de productos de tabaco",12,16.73,"Agosto"
2018,8,"Elaboracion de productos farmaceuticos",21,34.61,"Agosto"
2018,8,"Elaboración de productos textiles",13,23.88,"Agosto"
2018,8,"Enseñanza",85,73.24,"Agosto"
2018,8,"Extracción de carbon y lignito",5,2.86,"Agosto"
2018,8,"Extracción de minerales metálicos",7,6.73,"Agosto"
2018,8,"Extracción de petroleo crudo y gas natural",6,21.93,"Agosto"
2018,8,"Fabricación de aparatos de uso doméstico",27,13.39,"Agosto"
2018,8,"Fabricación de equipo de transporte",30,10.2,"Agosto"
2018,8,"Fabricación de equipos automotores",29,11.16,"Agosto"
2018,8,"Fabricación de equipos electrónicos",26,28.51,"Agosto"
2018,8,"Fabricación de maquinaria",28,10.35,"Agosto"
2018,8,"Fabricación de muebles y colchones",31,14.4,"Agosto"
2018,8,"Fabricación de productos de caucho y plástico",22,12.19,"Agosto"
2018,8,"Fabricación de productos de hornos de coque",19,13.22,"Agosto"
2018,8,"Fabricación de productos de vidrio y minerales no metálicos",23,7.86,"Agosto"
2018,8,"Fabricación de productos metálicos",25,9.66,"Agosto"
2018,8,"Fabricación de sustancias químicas",20,21.95,"Agosto"
2018,8,"Imprentas y editoriales",18,22.08,"Agosto"
2018,8,"Industrias básicas de hierro y acero",24,7.48,"Agosto"
2018,8,"Industrias manufactureras diversas",32,19.81,"Agosto"
2018,8,"Ingeniería civil",42,6.23,"Agosto"
2018,8,"Investigación y desarrollo científico",72,57.24,"Agosto"
2018,8,"Juegos de azar, apuestas",92,47.54,"Agosto"
2018,8,"Otras actividades profesionales, científicas y técnicas",74,43.24,"Agosto"
2018,8,"Otras industrias extractivas",8,8.88,"Agosto"
2018,8,"Otros servicios personales",96,48.5,"Agosto"
2018,8,"Pesca y acuicultura",3,8.2,"Agosto"
2018,8,"Programación y radiodifusión",60,28.34,"Agosto"
2018,8,"Recolección, transporte, tratamiento y disposición final de residuos",38,4.46,"Agosto"
2018,8,"Reparación de computadoras y equipos de uso doméstico",95,20.35,"Agosto"
2018,8,"Reparacion de maquinaria y equipo",33,9.41,"Agosto"
2018,8,"Servicio de correo y mensajería",53,13.04,"Agosto"
2018,8,"Servicios a edificios y actividades de jardinería",81,53.38,"Agosto"
2018,8,"Servicios artísticos y de espectáculos",90,30.65,"Agosto"
2018,8,"Servicios audiovisuales",59,42.32,"Agosto"
2018,8,"Servicios auxiliares de la actividad financiera y de seguros",66,52.87,"Agosto"
2018,8,"Servicios de alojamiento",55,53.97,"Agosto"
2018,8,"Servicios de arquitectura e ingeniería",71,16.77,"Agosto"
2018,8,"Servicios de asociaciones",94,50.46,"Agosto"
2018,8,"Servicios de bibliotecas, archivos y museos y  servicios culturales n.c.p.",91,56.18,"Agosto"
2018,8,"Servicios de depuración de agua residual, alcantarillado y cloacas",37,12.78,"Agosto"
2018,8,"Servicios de expendio de alimentos y bebidas",56,42.46,"Agosto"
2018,8,"Servicios de obtención y dotación de personal",78,25.35,"Agosto"
2018,8,"Servicios de programación, consultoría informática y actividades conexas",62,29.74,"Agosto"
2018,8,"Servicios de publicidad e investigación de mercado",73,46.06,"Agosto"
2018,8,"Servicios de salud humana",86,70.66,"Agosto"
2018,8,"Servicios de seguros, reaseguros y pensiones",65,54.27,"Agosto"
2018,8,"Servicios financieros (excepto seguros y pensiones)",64,48.98,"Agosto"
2018,8,"Servicios inmobiliarios",68,39.52,"Agosto"
2018,8,"Servicios jurídicos y de contabilidad",69,67.57,"Agosto"
2018,8,"Servicios sin alojamiento",88,75.64,"Agosto"
2018,8,"Servicios sociales con alojamiento",87,86.32,"Agosto"
2018,8,"Servicios veterinarios",75,54.02,"Agosto"
2018,8,"Servicios y asesoramiento de dirección y gestión empresarial",70,43.27,"Agosto"
2018,8,"Silvicultura y explotación forestal",2,5.11,"Agosto"
2018,8,"Suministro de electricidad, gas, vapor y aire acondicionado",35,16.79,"Agosto"
2018,8,"Telecomunicaciones",61,30.9,"Agosto"
2018,8,"Transporte aéreo",51,38.45,"Agosto"
2018,8,"Transporte marítimo y pluvial",50,17.47,"Agosto"
2018,8,"Transporte terrestre y por tuberías",49,5.66,"Agosto"
2018,8,"Venta, mantenimiento y reparación de vehículos automotores y motocicletas",45,20.04,"Agosto"
2018,9,"Actividades administrativas de oficinas y empresas",82,49.11,"Septiembre"
2018,9,"Actividades de apoyo a la minería",9,7.18,"Septiembre"
2018,9,"Actividades de construcción especializada",43,6.41,"Septiembre"
2018,9,"Actividades de investigación y seguridad",80,10.76,"Septiembre"
2018,9,"Actividades de organismos extraterritoriales",99,56.11,"Septiembre"
2018,9,"Actividades de procesamiento de información",63,37.67,"Septiembre"
2018,9,"Actividades deportivas, recreativas y de entretenimiento",93,32.33,"Septiembre"
2018,9,"Administración pública, defensa y seguridad social",84,55.72,"Septiembre"
2018,9,"Agencias de viajes, servicios de reservas y actividades conexas",79,54.51,"Septiembre"
2018,9,"Agricultura, ganadería, caza y servicios relacionados",1,12.38,"Septiembre"
2018,9,"Almacenamiento y logística",52,16.27,"Septiembre"
2018,9,"Alquiler y leasing",77,18.6,"Septiembre"
2018,9,"Captación, depuración y distribución de agua",36,18.81,"Septiembre"
2018,9,"Comercio al por mayor excepto autos y motos",46,25.02,"Septiembre"
2018,9,"Comercio al por menor excepto autos y motos",47,43.93,"Septiembre"
2018,9,"Construcción de edificios y partes",41,4.84,"Septiembre"
2018,9,"Descontaminación y otros servicios",39,9.82,"Septiembre"
2018,9,"Edición",58,39.46,"Septiembre"
2018,9,"Elaboración de bebidas",11,16.27,"Septiembre"
2018,9,"Elaboración de prendas de vestir",14,55.01,"Septiembre"
2018,9,"Elaboración de productos alimenticios",10,19.98,"Septiembre"
2018,9,"Elaboración de productos de cuero",15,22.27,"Septiembre"
2018,9,"Elaboración de productos de madera",16,8.74,"Septiembre"
2018,9,"Elaboración de productos de papel",17,13.13,"Septiembre"
2018,9,"Elaboración de productos de tabaco",12,16.06,"Septiembre"
2018,9,"Elaboracion de productos farmaceuticos",21,34.54,"Septiembre"
2018,9,"Elaboración de productos textiles",13,23.88,"Septiembre"
2018,9,"Enseñanza",85,73.21,"Septiembre"
2018,9,"Extracción de carbon y lignito",5,2.86,"Septiembre"
2018,9,"Extracción de minerales metálicos",7,7,"Septiembre"
2018,9,"Extracción de petroleo crudo y gas natural",6,21.63,"Septiembre"
2018,9,"Fabricación de aparatos de uso doméstico",27,13.41,"Septiembre"
2018,9,"Fabricación de equipo de transporte",30,10.2,"Septiembre"
2018,9,"Fabricación de equipos automotores",29,11.19,"Septiembre"
2018,9,"Fabricación de equipos electrónicos",26,28.28,"Septiembre"
2018,9,"Fabricación de maquinaria",28,10.41,"Septiembre"
2018,9,"Fabricación de muebles y colchones",31,14.5,"Septiembre"
2018,9,"Fabricación de productos de caucho y plástico",22,12.23,"Septiembre"
2018,9,"Fabricación de productos de hornos de coque",19,13.49,"Septiembre"
2018,9,"Fabricación de productos de vidrio y minerales no metálicos",23,7.86,"Septiembre"
2018,9,"Fabricación de productos metálicos",25,9.68,"Septiembre"
2018,9,"Fabricación de sustancias químicas",20,21.91,"Septiembre"
2018,9,"Imprentas y editoriales",18,22.1,"Septiembre"
2018,9,"Industrias básicas de hierro y acero",24,7.56,"Septiembre"
2018,9,"Industrias manufactureras diversas",32,19.89,"Septiembre"
2018,9,"Ingeniería civil",42,6.28,"Septiembre"
2018,9,"Investigación y desarrollo científico",72,57.24,"Septiembre"
2018,9,"Juegos de azar, apuestas",92,47.32,"Septiembre"
2018,9,"Otras actividades profesionales, científicas y técnicas",74,43.57,"Septiembre"
2018,9,"Otras industrias extractivas",8,8.98,"Septiembre"
2018,9,"Otros servicios personales",96,48.58,"Septiembre"
2018,9,"Pesca y acuicultura",3,8.13,"Septiembre"
2018,9,"Programación y radiodifusión",60,28.33,"Septiembre"
2018,9,"Recolección, transporte, tratamiento y disposición final de residuos",38,4.5,"Septiembre"
2018,9,"Reparación de computadoras y equipos de uso doméstico",95,20.41,"Septiembre"
2018,9,"Reparacion de maquinaria y equipo",33,9.29,"Septiembre"
2018,9,"Servicio de correo y mensajería",53,13.12,"Septiembre"
2018,9,"Servicios a edificios y actividades de jardinería",81,53.44,"Septiembre"
2018,9,"Servicios artísticos y de espectáculos",90,32.27,"Septiembre"
2018,9,"Servicios audiovisuales",59,42.45,"Septiembre"
2018,9,"Servicios auxiliares de la actividad financiera y de seguros",66,52.85,"Septiembre"
2018,9,"Servicios de alojamiento",55,53.92,"Septiembre"
2018,9,"Servicios de arquitectura e ingeniería",71,16.86,"Septiembre"
2018,9,"Servicios de asociaciones",94,50.51,"Septiembre"
2018,9,"Servicios de bibliotecas, archivos y museos y  servicios culturales n.c.p.",91,56.03,"Septiembre"
2018,9,"Servicios de depuración de agua residual, alcantarillado y cloacas",37,13.09,"Septiembre"
2018,9,"Servicios de expendio de alimentos y bebidas",56,42.63,"Septiembre"
2018,9,"Servicios de obtención y dotación de personal",78,26.13,"Septiembre"
2018,9,"Servicios de programación, consultoría informática y actividades conexas",62,29.79,"Septiembre"
2018,9,"Servicios de publicidad e investigación de mercado",73,46.19,"Septiembre"
2018,9,"Servicios de salud humana",86,70.63,"Septiembre"
2018,9,"Servicios de seguros, reaseguros y pensiones",65,54.41,"Septiembre"
2018,9,"Servicios financieros (excepto seguros y pensiones)",64,49,"Septiembre"
2018,9,"Servicios inmobiliarios",68,39.31,"Septiembre"
2018,9,"Servicios jurídicos y de contabilidad",69,67.55,"Septiembre"
2018,9,"Servicios sin alojamiento",88,75.73,"Septiembre"
2018,9,"Servicios sociales con alojamiento",87,86.39,"Septiembre"
2018,9,"Servicios veterinarios",75,54.31,"Septiembre"
2018,9,"Servicios y asesoramiento de dirección y gestión empresarial",70,43.6,"Septiembre"
2018,9,"Silvicultura y explotación forestal",2,5.23,"Septiembre"
2018,9,"Suministro de electricidad, gas, vapor y aire acondicionado",35,16.82,"Septiembre"
2018,9,"Telecomunicaciones",61,30.86,"Septiembre"
2018,9,"Transporte aéreo",51,38.63,"Septiembre"
2018,9,"Transporte marítimo y pluvial",50,17.31,"Septiembre"
2018,9,"Transporte terrestre y por tuberías",49,5.66,"Septiembre"
2018,9,"Venta, mantenimiento y reparación de vehículos automotores y motocicletas",45,19.99,"Septiembre"
2018,10,"Actividades administrativas de oficinas y empresas",82,49.08,"Octubre"
2018,10,"Actividades de apoyo a la minería",9,7.26,"Octubre"
2018,10,"Actividades de construcción especializada",43,6.36,"Octubre"
2018,10,"Actividades de investigación y seguridad",80,10.71,"Octubre"
2018,10,"Actividades de organismos extraterritoriales",99,56.12,"Octubre"
2018,10,"Actividades de procesamiento de información",63,36.47,"Octubre"
2018,10,"Actividades deportivas, recreativas y de entretenimiento",93,32.22,"Octubre"
2018,10,"Administración pública, defensa y seguridad social",84,55.77,"Octubre"
2018,10,"Agencias de viajes, servicios de reservas y actividades conexas",79,54.33,"Octubre"
2018,10,"Agricultura, ganadería, caza y servicios relacionados",1,13.29,"Octubre"
2018,10,"Almacenamiento y logística",52,16.31,"Octubre"
2018,10,"Alquiler y leasing",77,18.72,"Octubre"
2018,10,"Captación, depuración y distribución de agua",36,18.8,"Octubre"
2018,10,"Comercio al por mayor excepto autos y motos",46,25.09,"Octubre"
2018,10,"Comercio al por menor excepto autos y motos",47,43.97,"Octubre"
2018,10,"Construcción de edificios y partes",41,4.82,"Octubre"
2018,10,"Descontaminación y otros servicios",39,9.87,"Octubre"
2018,10,"Edición",58,39.61,"Octubre"
2018,10,"Elaboración de bebidas",11,16.35,"Octubre"
2018,10,"Elaboración de prendas de vestir",14,55.26,"Octubre"
2018,10,"Elaboración de productos alimenticios",10,20,"Octubre"
2018,10,"Elaboración de productos de cuero",15,22.24,"Octubre"
2018,10,"Elaboración de productos de madera",16,8.61,"Octubre"
2018,10,"Elaboración de productos de papel",17,13.13,"Octubre"
2018,10,"Elaboración de productos de tabaco",12,16.46,"Octubre"
2018,10,"Elaboracion de productos farmaceuticos",21,34.53,"Octubre"
2018,10,"Elaboración de productos textiles",13,24.1,"Octubre"
2018,10,"Enseñanza",85,73.25,"Octubre"
2018,10,"Extracción de carbon y lignito",5,2.86,"Octubre"
2018,10,"Extracción de minerales metálicos",7,7.13,"Octubre"
2018,10,"Extracción de petroleo crudo y gas natural",6,21.61,"Octubre"
2018,10,"Fabricación de aparatos de uso doméstico",27,13.45,"Octubre"
2018,10,"Fabricación de equipo de transporte",30,10.32,"Octubre"
2018,10,"Fabricación de equipos automotores",29,11.23,"Octubre"
2018,10,"Fabricación de equipos electrónicos",26,28.28,"Octubre"
2018,10,"Fabricación de maquinaria",28,10.45,"Octubre"
2018,10,"Fabricación de muebles y colchones",31,14.6,"Octubre"
2018,10,"Fabricación de productos de caucho y plástico",22,12.27,"Octubre"
2018,10,"Fabricación de productos de hornos de coque",19,13.18,"Octubre"
2018,10,"Fabricación de productos de vidrio y minerales no metálicos",23,7.89,"Octubre"
2018,10,"Fabricación de productos metálicos",25,9.71,"Octubre"
2018,10,"Fabricación de sustancias químicas",20,21.96,"Octubre"
2018,10,"Imprentas y editoriales",18,22.11,"Octubre"
2018,10,"Industrias básicas de hierro y acero",24,7.61,"Octubre"
2018,10,"Industrias manufactureras diversas",32,19.78,"Octubre"
2018,10,"Ingeniería civil",42,6.3,"Octubre"
2018,10,"Investigación y desarrollo científico",72,57.09,"Octubre"
2018,10,"Juegos de azar, apuestas",92,47.44,"Octubre"
2018,10,"Otras actividades profesionales, científicas y técnicas",74,43.34,"Octubre"
2018,10,"Otras industrias extractivas",8,9.02,"Octubre"
2018,10,"Otros servicios personales",96,48.59,"Octubre"
2018,10,"Pesca y acuicultura",3,7.7,"Octubre"
2018,10,"Programación y radiodifusión",60,28.18,"Octubre"
2018,10,"Recolección, transporte, tratamiento y disposición final de residuos",38,4.68,"Octubre"
2018,10,"Reparación de computadoras y equipos de uso doméstico",95,20.21,"Octubre"
2018,10,"Reparacion de maquinaria y equipo",33,9.14,"Octubre"
2018,10,"Servicio de correo y mensajería",53,13.12,"Octubre"
2018,10,"Servicios a edificios y actividades de jardinería",81,53.42,"Octubre"
2018,10,"Servicios artísticos y de espectáculos",90,31.52,"Octubre"
2018,10,"Servicios audiovisuales",59,41.91,"Octubre"
2018,10,"Servicios auxiliares de la actividad financiera y de seguros",66,52.77,"Octubre"
2018,10,"Servicios de alojamiento",55,54.14,"Octubre"
2018,10,"Servicios de arquitectura e ingeniería",71,16.8,"Octubre"
2018,10,"Servicios de asociaciones",94,50.47,"Octubre"
2018,10,"Servicios de bibliotecas, archivos y museos y  servicios culturales n.c.p.",91,56.96,"Octubre"
2018,10,"Servicios de depuración de agua residual, alcantarillado y cloacas",37,12.86,"Octubre"
2018,10,"Servicios de expendio de alimentos y bebidas",56,42.72,"Octubre"
2018,10,"Servicios de obtención y dotación de personal",78,27.13,"Octubre"
2018,10,"Servicios de programación, consultoría informática y actividades conexas",62,29.86,"Octubre"
2018,10,"Servicios de publicidad e investigación de mercado",73,47.14,"Octubre"
2018,10,"Servicios de salud humana",86,70.66,"Octubre"
2018,10,"Servicios de seguros, reaseguros y pensiones",65,54.34,"Octubre"
2018,10,"Servicios financieros (excepto seguros y pensiones)",64,48.92,"Octubre"
2018,10,"Servicios inmobiliarios",68,39.36,"Octubre"
2018,10,"Servicios jurídicos y de contabilidad",69,67.5,"Octubre"
2018,10,"Servicios sin alojamiento",88,75.49,"Octubre"
2018,10,"Servicios sociales con alojamiento",87,86.3,"Octubre"
2018,10,"Servicios veterinarios",75,54.6,"Octubre"
2018,10,"Servicios y asesoramiento de dirección y gestión empresarial",70,43.76,"Octubre"
2018,10,"Silvicultura y explotación forestal",2,5.14,"Octubre"
2018,10,"Suministro de electricidad, gas, vapor y aire acondicionado",35,16.8,"Octubre"
2018,10,"Telecomunicaciones",61,30.87,"Octubre"
2018,10,"Transporte aéreo",51,38.9,"Octubre"
2018,10,"Transporte marítimo y pluvial",50,17.61,"Octubre"
2018,10,"Transporte terrestre y por tuberías",49,5.68,"Octubre"
2018,10,"Venta, mantenimiento y reparación de vehículos automotores y motocicletas",45,19.9,"Octubre"
2018,11,"Actividades administrativas de oficinas y empresas",82,49.04,"Noviembre"
2018,11,"Actividades de apoyo a la minería",9,7.35,"Noviembre"
2018,11,"Actividades de construcción especializada",43,6.32,"Noviembre"
2018,11,"Actividades de investigación y seguridad",80,10.73,"Noviembre"
2018,11,"Actividades de organismos extraterritoriales",99,56.01,"Noviembre"
2018,11,"Actividades de procesamiento de información",63,36.31,"Noviembre"
2018,11,"Actividades deportivas, recreativas y de entretenimiento",93,32.18,"Noviembre"
2018,11,"Administración pública, defensa y seguridad social",84,55.88,"Noviembre"
2018,11,"Agencias de viajes, servicios de reservas y actividades conexas",79,54.37,"Noviembre"
2018,11,"Agricultura, ganadería, caza y servicios relacionados",1,13.63,"Noviembre"
2018,11,"Almacenamiento y logística",52,16.58,"Noviembre"
2018,11,"Alquiler y leasing",77,18.73,"Noviembre"
2018,11,"Captación, depuración y distribución de agua",36,18.76,"Noviembre"
2018,11,"Comercio al por mayor excepto autos y motos",46,25.1,"Noviembre"
2018,11,"Comercio al por menor excepto autos y motos",47,43.93,"Noviembre"
2018,11,"Construcción de edificios y partes",41,4.88,"Noviembre"
2018,11,"Descontaminación y otros servicios",39,10.18,"Noviembre"
2018,11,"Edición",58,39.65,"Noviembre"
2018,11,"Elaboración de bebidas",11,16.56,"Noviembre"
2018,11,"Elaboración de prendas de vestir",14,55.2,"Noviembre"
2018,11,"Elaboración de productos alimenticios",10,20.03,"Noviembre"
2018,11,"Elaboración de productos de cuero",15,22.38,"Noviembre"
2018,11,"Elaboración de productos de madera",16,8.65,"Noviembre"
2018,11,"Elaboración de productos de papel",17,13.14,"Noviembre"
